EDAD;UNIVERSIDAD;CARRERA;GRADO_ACADEMICO;PROB_GRADUACION
32;Universidad de Costa Rica;Música énfasis Corno Francés;Licenciatura;0.0325
20;Universidad de Costa Rica;Música énfasis Ejecución y Enseñanza del Instrumento Clarinete;Licenciatura;0.0
18;Universidad de Costa Rica;Bibliotecología énfasis Bibliotecas Educativas;Bachillerato;0.0
24;Universidad de Costa Rica;Bibliotecología énfasis Bibliotecas Educativas;Bachillerato;0.7887287081642576
31;Universidad de Costa Rica;Bibliotecología énfasis Bibliotecas Educativas;Bachillerato;0.15543722943722943
23;Universidad de Costa Rica;Bibliotecología énfasis Ciencias de la Información;Bachillerato;0.7648476763652065
27;Universidad de Costa Rica;Bibliotecología y Ciencias de la Información;Licenciatura;0.5328333333333333
26;Universidad de Costa Rica;Computación énfasis Ciencias de la Computación;Bachillerato;1.0
22;Universidad de Costa Rica;Computación varios énfasis;Bachillerato;0.01
27;Universidad de Costa Rica;Computación varios énfasis;Bachillerato;0.0
17;Universidad de Costa Rica;Computación varios énfasis;Bachillerato;0.0
21;Universidad de Costa Rica;Ingeniería Química;Licenciatura;0.0
22;Universidad de Costa Rica;Administración Pública énfasis Gestión del Desarrollo;Licenciatura;0.16
22;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva énfasis Periodismo;Licenciatura;0.0
21;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva énfasis Publicidad;Licenciatura;0.0
33;Universidad de Costa Rica;Desarrollo Sostenible énfasis Formación y Promoción Ecológica;Maestría;0.17416666666666664
29;Universidad de Costa Rica;Ingeniería Agronómica énfasis Zootecnia;Licenciatura;1.0
25;Universidad de Costa Rica;Ingeniería Agronómica énfasis Zootecnia;Licenciatura;0.93
22;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.0
18;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.0
28;Universidad de Costa Rica;Ingeniería Eléctrica énfasis Sistemas de Potencia;Licenciatura;1.0
18;Universidad de Costa Rica;Educación Preescolar énfasis Gestión de Proyectos Educativos para  la Primera Infancia y en la Atención a la Niñez Temprana;Licenciatura;0.0
31;Universidad de Costa Rica;Informática Empresarial;Bachillerato;0.8013691263904277
18;Universidad de Costa Rica;Informática Empresarial;Bachillerato;0.0
18;Universidad de Costa Rica;Informática y Tecnología Multimedia;Licenciatura;0.0
19;Universidad de Costa Rica;Gestión Ecoturística;Licenciatura;0.0
24;Universidad de Costa Rica;Derecho;Licenciatura;0.01
28;Universidad de Costa Rica;Psicología;Licenciatura;1.0
42;Universidad de Costa Rica;Educación Preescolar;Licenciatura;0.6
29;Universidad de Costa Rica;Educación Preescolar;Licenciatura;0.9325
20;Universidad de Costa Rica;Ciencias de la Educación Inicial;Bachillerato;0.0
19;Universidad de Costa Rica;Ciencias de la Educación Inicial;Bachillerato;0.0
30;Universidad de Costa Rica;Ciencias de la Educación Inicial;Bachillerato;0.25084523809523807
21;Universidad de Costa Rica;Educación Primaria;Licenciatura;0.0
19;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.0
23;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.8296677373077584
32;Universidad de Costa Rica;Enseñanza de la Matemática;Licenciatura;0.86
24;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;Licenciatura;0.62
22;Universidad de Costa Rica;Agronomía;Licenciatura;0.01
26;Universidad de Costa Rica;Salud Ambiental;Licenciatura;1.0
22;Universidad de Costa Rica;Salud Ambiental;Licenciatura;0.0
20;Universidad de Costa Rica;Salud Ambiental;Licenciatura;0.0
31;Universidad de Costa Rica;Odontología Odontopediatría;Maestría;0.04
27;Universidad de Costa Rica;Desarrollo Sostenible énfasis Formación y Promoción Ecológica;Maestría;0.0
23;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;Bachillerato;0.7882036507256467
34;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;Bachillerato;0.0
22;Universidad de Costa Rica;Ciencias de la Educación Primaria énfasis Inglés;Bachillerato;0.5568211510711509
22;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.0
23;Universidad de Costa Rica;Filología Clásica;Licenciatura;0.0
28;Universidad de Costa Rica;Informática Empresarial;Bachillerato;0.8734424862048961
28;Universidad de Costa Rica;Ciencias Actuariales;Licenciatura;0.8625
34;Universidad de Costa Rica;Matemáticas;Licenciatura;0.056666666666666664
21;Universidad de Costa Rica;Meteorología;Licenciatura;0.0
26;Universidad de Costa Rica;Química;Licenciatura;1.0
23;Universidad de Costa Rica;Química;Licenciatura;0.7
23;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
34;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
19;Universidad de Costa Rica;Administración Pública;Licenciatura;0.0
22;Universidad de Costa Rica;Administración Pública;Licenciatura;0.0
27;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;1.0
26;Universidad de Costa Rica;Gestión Ecoturística;Licenciatura;0.99
20;Universidad de Costa Rica;Archivística;Licenciatura;0.0
21;Universidad de Costa Rica;Antropología;Bachillerato;0.0
19;Universidad de Costa Rica;Derecho;Licenciatura;0.0
29;Universidad de Costa Rica;Derecho;Licenciatura;0.94
22;Universidad de Costa Rica;Psicología;Licenciatura;0.0
18;Universidad de Costa Rica;Psicología;Licenciatura;0.0
27;Universidad de Costa Rica;Psicología;Licenciatura;1.0
21;Universidad de Costa Rica;Sociología;Licenciatura;0.0
28;Universidad de Costa Rica;Sociología;Licenciatura;0.99
19;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.0
24;Universidad de Costa Rica;Trabajo Social;Licenciatura;0.96
27;Universidad de Costa Rica;Trabajo Social;Licenciatura;1.0
22;Universidad de Costa Rica;Ciencias de la Educación Inicial;Bachillerato;0.5759636243099864
21;Universidad de Costa Rica;Ciencias de la Educación Inicial;Bachillerato;0.0
31;Universidad de Costa Rica;Educación Primaria;Licenciatura;0.98
27;Universidad de Costa Rica;Educación Primaria;Licenciatura;1.0
18;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.0
20;Universidad de Costa Rica;Ciencias de la Educación Primaria;Bachillerato;0.0
19;Universidad de Costa Rica;Enseñanza del Castellano y Literatura;Bachillerato;0.0
22;Universidad de Costa Rica;Enseñanza del Castellano y Literatura;Bachillerato;0.713041730263126
21;Universidad de Costa Rica;Enseñanza del Castellano y Literatura;Bachillerato;0.0
23;Universidad de Costa Rica;Enseñanza del Inglés;Bachillerato;0.8634902271881083
19;Universidad de Costa Rica;Enseñanza del Inglés;Bachillerato;0.0
20;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;0.01
23;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;0.01
25;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;1.0
21;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;0.01
22;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;0.0
24;Universidad de Costa Rica;Enseñanza del Inglés;Licenciatura;1.0
30;Universidad de Costa Rica;Enseñanza del Inglés como Lengua Extranjera;Maestría;0.3356132756132756
23;Universidad de Costa Rica;Enseñanza del Francés;Bachillerato;0.7116786437246962
21;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;Licenciatura;0.0
21;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;Bachillerato;0.0
25;Universidad de Costa Rica;Enseñanza de los Estudios Sociales y la Educación Cívica;Bachillerato;0.7880991719307741
30;Universidad de Costa Rica;Enseñanza de la Filosofía;Bachillerato;0.36533635808635795
20;Universidad de Costa Rica;Enseñanza de la Música;Licenciatura;0.0
19;Universidad de Costa Rica;Enseñanza de la Música;Licenciatura;0.0
20;Universidad de Costa Rica;Ciencias del Movimiento Humano;Bachillerato;0.0
20;Universidad de Costa Rica;Gestión de Recursos Naturales;Bachillerato;0.0
21;Universidad de Costa Rica;Gestión de Recursos Naturales;Bachillerato;0.018333333333333333
23;Universidad de Costa Rica;Arquitectura;Licenciatura;0.43759523809523804
19;Universidad de Costa Rica;Gestión Integral del Recurso Hídrico;Bachillerato;0.0
26;Universidad de Costa Rica;Ingeniería Industrial;Licenciatura;1.0
22;Universidad de Costa Rica;Ingeniería Industrial;Licenciatura;0.0
21;Universidad de Costa Rica;Ingeniería Industrial;Licenciatura;0.0
20;Universidad de Costa Rica;Ingeniería Industrial;Licenciatura;0.0
20;Universidad de Costa Rica;Ingeniería Mecánica;Licenciatura;0.0
22;Universidad de Costa Rica;Ingeniería Agrícola y de Biosistemas;Licenciatura;0.0
20;Universidad de Costa Rica;Medicina y Cirugía;Licenciatura;0.0
23;Universidad de Costa Rica;Terapia Física;Licenciatura;0.0
22;Universidad de Costa Rica;Terapia Física;Licenciatura;0.0
20;Universidad de Costa Rica;Audiología;Licenciatura;0.0025
21;Universidad de Costa Rica;Audiología;Licenciatura;0.0
23;Universidad de Costa Rica;Audiología;Licenciatura;0.0
28;Universidad de Costa Rica;Asistente de Laboratorio;Diplomado;0.044642857142857144
27;Universidad de Costa Rica;Salud Ambiental;Licenciatura;1.0
23;Universidad de Costa Rica;Odontología;Licenciatura;0.0
20;Universidad de Costa Rica;Odontología;Licenciatura;0.0
24;Universidad de Costa Rica;Farmacia;Licenciatura;1.0
21;Universidad de Costa Rica;Microbiología y Química Clínica;Licenciatura;0.0
21;Universidad de Costa Rica;Computación varios énfasis;Bachillerato;0.0
23;Universidad de Costa Rica;Ingeniería Química;Licenciatura;0.4685277777777778
28;Universidad de Costa Rica;Ingeniería Química;Licenciatura;1.0
25;Universidad de Costa Rica;Ingeniería Química;Licenciatura;1.0
26;Universidad de Costa Rica;Gestión Cultural;Bachillerato;0.46959523809523823
20;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva énfasis Relaciones Públicas;Licenciatura;0.0
21;Universidad de Costa Rica;Ciencias de la Educación Preescolar énfasis Inglés;Bachillerato;0.0
19;Universidad de Costa Rica;Ciencias de la Educación Preescolar énfasis Inglés;Bachillerato;0.0
22;Universidad de Costa Rica;Ingeniería Agronómica énfasis Zootecnia;Licenciatura;0.0
28;Universidad de Costa Rica;Ingeniería Agronómica énfasis Zootecnia;Licenciatura;0.99
40;Universidad de Costa Rica;Ciencias Agrícolas y Recursos Naturales énfasis Protección de Cultivos;Maestría;0.21850000000000003
26;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.95
23;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.0
29;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.698
28;Universidad de Costa Rica;Economía Agrícola y Agronegocios énfasis Agroambiente;Licenciatura;0.912142857142857
24;Universidad de Costa Rica;Ingeniería Mecánica énfasis Protección contra Incendios;Licenciatura;0.03
22;Universidad de Costa Rica;Ingeniería Mecánica énfasis Protección contra Incendios;Licenciatura;0.0
23;Universidad de Costa Rica;Ingeniería Electromecánica Industrial;Licenciatura;0.024285714285714285
19;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva con énfasis en Publicidad, Relaciones Públicas, Periodismo, Comunicación Audiovisual y Multimedial, Diseño y Producción de contenidos Transmedia, y Comunicación Estratégica;Licenciatura;0.0
21;Universidad de Costa Rica;Ciencias de la Comunicación Colectiva con énfasis en Publicidad, Relaciones Públicas, Periodismo, Comunicación Audiovisual y Multimedial, Diseño y Producción de contenidos Transmedia, y Comunicación Estratégica;Licenciatura;0.0
20;Universidad de Costa Rica;Artes Dramáticas;Licenciatura;0.0
33;Universidad de Costa Rica;Artes Dramáticas;Licenciatura;0.2942619047619047
32;Universidad de Costa Rica;Artes Dramáticas;Licenciatura;0.7733333333333334
51;Universidad de Costa Rica;Artes;Maestría;0.18866666666666668
23;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;0.0
24;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;1.0
19;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;0.0
27;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;1.0
21;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;0.0
18;Universidad de Costa Rica;Diseño Gráfico;Licenciatura;0.0
31;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.63
26;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.92
27;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Pictórico;Licenciatura;0.004
24;Universidad de Costa Rica;Diseño Plástico énfasis Diseño Cerámico;Licenciatura;1.0
34;Universidad de Costa Rica;Historia del Arte;Licenciatura;0.0
19;Universidad de Costa Rica;Historia del Arte;Licenciatura;0.0
24;Universidad de Costa Rica;Lingüística;Maestría;0.0
22;Universidad de Costa Rica;Filología Española;Licenciatura;0.0
28;Universidad de Costa Rica;Filología Española;Licenciatura;0.9847619047619048
18;Universidad de Costa Rica;Francés;Bachillerato;0.0
27;Universidad de Costa Rica;Inglés;Bachillerato;0.7077096668811064
28;Universidad de Costa Rica;Inglés;Bachillerato;0.7245012720517094
25;Universidad de Costa Rica;Filosofía;Licenciatura;0.04
49;Universidad de Costa Rica;Filosofía;Licenciatura;0.0
27;Universidad de Costa Rica;Filosofía;Licenciatura;0.9879047619047618
28;Universidad de Costa Rica;Filosofía;Licenciatura;1.0
27;Universidad de Costa Rica;Biología;Licenciatura;0.03
28;Universidad de Costa Rica;Biología;Maestría;0.26185786435786435
27;Universidad de Costa Rica;Bioinformática y Biología de Sistemas;Maestría;0.011666666666666667
18;Universidad de Costa Rica;Física;Bachillerato;0.0
28;Universidad de Costa Rica;Física;Maestría;0.4891666666666666
25;Universidad de Costa Rica;Astrofísica;Maestría;0.0
27;Universidad de Costa Rica;Computación énfasis Ingeniería de Software;Bachillerato;1.0
20;Universidad de Costa Rica;Computación énfasis Ingeniería de Software;Bachillerato;0.05
19;Universidad de Costa Rica;Informática y Tecnología Multimedia;Licenciatura;0.0
31;Universidad de Costa Rica;Estadística;Bachillerato;0.4783690476190475
24;Universidad de Costa Rica;Estadística;Bachillerato;0.8441185791448643
22;Universidad de Costa Rica;Estadística;Bachillerato;0.4441969141969141
23;Universidad de Costa Rica;Ciencias Actuariales;Licenciatura;0.0
22;Universidad de Costa Rica;Ciencias Actuariales;Licenciatura;0.0
23;Universidad de Costa Rica;Matemáticas;Licenciatura;0.0075
21;Universidad de Costa Rica;Matemáticas;Licenciatura;0.0
29;Universidad de Costa Rica;Matemáticas;Licenciatura;0.03
22;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
33;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
19;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
21;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
18;Universidad de Costa Rica;Laboratorista Químico;Licenciatura;0.0
31;Universidad de Costa Rica;Dirección de Empresas;Licenciatura;1.0
37;Universidad de Costa Rica;Dirección de Empresas;Licenciatura;1.0
39;Universidad de Costa Rica;Dirección de Empresas;Licenciatura;0.488
26;Universidad de Costa Rica;Administración Pública;Licenciatura;1.0
36;Universidad de Costa Rica;Administración Pública;Licenciatura;0.48833333333333334
38;Universidad de Costa Rica;Administración Pública;Licenciatura;0.48933333333333323
31;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;1.0
28;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;1.0
23;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;0.0
21;Universidad de Costa Rica;Administración Aduanera y Comercio Exterior;Licenciatura;0.0
29;Universidad de Costa Rica;Contaduría Pública;Licenciatura;1.0
35;Universidad de Costa Rica;Contaduría Pública;Licenciatura;1.0
30;Universidad de Costa Rica;Contaduría Pública;Licenciatura;1.0
22;Universidad de Costa Rica;Gestión Ecoturística;Licenciatura;0.0
23;Universidad de Costa Rica;Archivística;Licenciatura;0.008333333333333333
22;Universidad de Costa Rica;Archivística;Licenciatura;0.0
23;Universidad de Costa Rica;Antropología;Bachillerato;0.7582947208450302
20;Universidad de Costa Rica;Antropología;Bachillerato;0.0
27;Universidad de Costa Rica;Antropología;Bachillerato;0.7630548928625553
22;Universidad de Costa Rica;Antropología;Bachillerato;0.5085754314914531
18;Universidad de Costa Rica;Antropología;Bachillerato;0.0
33;Universidad de Costa Rica;Antropología;Bachillerato;0.6544523809523808
24;Universidad de Costa Rica;Ciencias Políticas;Maestría;0.01
28;Universidad de Costa Rica;Derecho;Licenciatura;0.02
26;Universidad de Costa Rica;Derecho;Licenciatura;0.12
41;Universidad de Costa Rica;Derecho;Licenciatura;0.65
27;Universidad de Costa Rica;Derecho;Licenciatura;0.96
25;Universidad de Costa Rica;Economía;Bachillerato;0.805547040618107
33;Universidad de Costa Rica;Historia;Licenciatura;0.06
